timestamp,source,scenario,lat,lon,alt,lat_std,lon_std,mean_cnr,min_cnr,max_cnr,std_cnr,cnr_trend,num_satellites,sat_mean,sat_min,sat_visibility,sat_drop_rate,pdop,hdop,vdop,gdop,dop_ratio,solution_status,baseline_sats,solution_age,fix_continuity,fix_transitions,position_variance,cnr_variance,elevation_violations,multipath,clock_bias,iono_delay,tropo_delay,cycle_slips,residual_mean,residual_std,label,label_name
2025-12-12 07:51:41.200000+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360009595,119.96977270666666,2.6966,,,30.573529411764707,30.529411764705884,30.61764705882353,0.044117647058822484,0.0,20.0,19.5,19.0,0.4,0.0,1.6,0.9,1.3,1.6763054614240211,0.6923076923076923,0.85,20.0,1.2,1.0,0.0,5.0625,0.0019463667820068282,0.0,8.279220779220779,0.09999999999999998,0.0,2.26871944,0.0,1.8,0.004411764705882249,1,WARNING
2025-12-12 07:51:42+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360009771666668,119.969772635,2.7555,,,30.538602941176475,30.46875,30.61764705882353,0.06113341598645521,-0.07444852941175657,20.0,19.666666666666668,19.0,0.4,0.0,1.6,0.9,1.3,1.6763054614240211,0.6923076923076923,0.85,20.0,1.0,1.0,0.0,5.0625,0.003737294550172978,0.0,8.288689580449045,0.1333333333333333,0.0,2.2680361999999996,0.0,1.8,0.006113341598645522,1,WARNING
2025-12-12 07:51:43+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.3600106,119.9697723,2.8465,,,30.396376448306597,29.96969696969697,30.61764705882353,0.2519684439266632,-0.20045120320855678,16.0,18.75,16.0,0.32,-2.0,1.8,1.0,1.5,1.8681541692269406,0.6666666666666666,0.85,16.0,2.0,1.0,0.0,6.25,0.063488096734824,0.0,10.280830694785319,0.35,0.0,2.2669805999999997,0.0,2.0,0.02519684439266632,1,WARNING
2025-12-12 07:51:44+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.36001067,119.96977173,3.0173,,,30.408010249554366,29.96969696969697,30.61764705882353,0.22656535197101477,-0.08859180035650893,16.0,18.2,16.0,0.32,-1.3333333333333333,1.9,1.0,1.5,1.96468827043885,0.6666666666666666,0.85,16.0,1.0,1.0,0.0,6.25,0.0513318587137498,0.0,10.27689735156478,0.48,0.0,2.26499932,0.0,2.0,0.02265653519710148,1,WARNING
2025-12-12 07:51:45+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360010693333333,119.96977134166667,3.1747,,,30.54202874331551,29.96969696969697,31.21212121212121,0.36411719580122737,0.06424910873440141,18.0,18.166666666666668,16.0,0.36,-1.0,1.8,1.0,1.5,1.8681541692269406,0.6666666666666666,0.85,18.0,2.0,1.0,0.0,6.25,0.13258133227814936,0.0,10.23180230188194,0.5666666666666667,0.0,2.26317348,0.0,2.0,0.03641171958012274,1,WARNING
2025-12-12 07:51:46+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.36001046333333,119.96977078666667,3.2332,,,30.88883848994143,29.96969696969697,32.96969696969697,0.913949202133861,0.3002630029284445,23.0,18.857142857142858,16.0,0.46,-0.8,1.6,0.8,1.4,1.6763054614240211,0.5714285714285715,0.85,23.0,2.0,1.0,0.0,4.0,0.835303144081121,0.15,6.474830708352065,0.4857142857142857,0.0,2.2624948799999998,0.0,1.6,0.0913949202133861,1,WARNING
2025-12-12 07:51:47+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360010381666665,119.96977103,3.3226,,,31.262108678698752,29.96969696969697,33.875,1.3062177030554531,0.4490221277905081,23.0,19.375,16.0,0.46,-0.6666666666666666,1.5,0.8,1.3,1.5811388300841898,0.6153846153846154,0.85,23.0,1.0,1.0,0.0,4.0,1.706204687775464,0.15,6.397521103119803,0.55,0.0,2.26145784,0.0,1.6,0.1306217703055453,1,WARNING
2025-12-12 07:51:48+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360011096666668,119.96977185666667,3.3785,,,31.555902158843335,29.96969696969697,33.90625,1.4856457387067317,0.4905915775401064,24.0,19.88888888888889,16.0,0.48,-0.5714285714285714,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.85,24.0,2.0,1.0,0.0,3.0625,2.2071432609374706,0.2,4.852499517497956,0.6000000000000001,0.0,2.2608094,0.0,1.4,0.14856457387067318,1,WARNING
2025-12-12 07:51:49+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360011248333333,119.96977302,3.3724,,,31.812811942959,29.96969696969697,34.125,1.6063787440740582,0.49692648409225904,25.0,20.4,16.0,0.5,-0.5,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.85,25.0,2.0,1.0,0.0,3.0625,2.580452669412949,0.25,4.813312330722482,0.54,0.0,2.2608801599999997,0.0,1.4,0.16063787440740585,1,WARNING
2025-12-12 07:51:50+00:00,supervisor_vehicle_exp1_1_base,supervisor_vehicle,30.360011346666667,119.96977376333334,3.3876,,,32.017329039053635,29.96969696969697,34.125,1.6625698448644217,0.47495341111651285,25.0,20.818181818181817,16.0,0.5,-0.4444444444444444,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.85,25.0,2.0,1.0,0.0,3.0625,2.7641384890525074,0.25,4.78256633503761,0.49090909090909096,0.0,2.2607038399999997,0.0,1.4,0.1662569844864422,1,WARNING
