'G01'	[2025;3;17;6;42;2]	'22740732.879 6'	'119503359.28806'	'22740734.141 4'	'93119517.11404'	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
'G22'	[2025;3;17;6;44;7]	'20959214.371 5'	'110141407.32405'	'20959212.085 4'	'85824469.43204'	[]	[]	'G22'	[2025;3;17;6;44;6]	[20959380.6910000,6]	110142283.303060	[20959378.7330000,4]	85825151.9980400	[]	[]
'G30'	[2025;3;17;6;44;7]	'24033923.728 4'	'126298973.06104'	'24033948.768 3'	'98414959.36003'	'24033948.473 6'	'98414968.37206'	'G30'	[2025;3;17;6;44;6]	[24033345.4840000,4]	126295939.905040	[24033371.4600000,3]	98412595.8780300	[24033371.1170000,6]	98412604.7330600
'G01'	[2025;3;17;6;44;8]	'22817006.892 5'	'119904174.36405'	'22817007.882 3'	'93431840.10403'	'22817008.034 7'	'93431821.09907'	'G01'	[2025;3;17;6;44;7]	[22816400.2110000,5]	119900984.825050	[22816400.9270000,3]	93429354.7520300	[22816400.9260000,7]	93429335.8410700
'G02'	[2025;3;17;6;44;8]	'25091858.775 4'	'131858595.62904'	'25091860.728 2'	'102746988.89202'	[]	[]	'G02'	[2025;3;17;6;44;7]	[25091265.9240000,4]	131855476.895040	[25091267.2720000,2]	102744558.746020	[]	[]
'G03'	[2025;3;17;6;44;8]	'21121811.329 5'	'110995894.16005'	'21121812.431 6'	'86490307.01406'	'21121813.024 7'	'86490282.01307'	'G03'	[2025;3;17;6;44;7]	[21121648.4620000,5]	110995039.028050	[21121649.7220000,6]	86489640.6740600	[21121650.1070000,7]	86489615.7460700
'G06'	[2025;3;17;6;44;8]	'22751293.000 5'	'119558902.82105'	'22751301.901 5'	'93162792.48505'	'22751302.794 7'	'93162780.50807'	'G06'	[2025;3;17;6;44;7]	[22751662.4640000,4]	119560840.007040	[22751670.5100000,5]	93164301.9540500	[22751671.1550000,7]	93164290.0380700
'G14'	[2025;3;17;6;44;8]	'19986953.323 6'	'105032163.35906'	'19986952.252 5'	'81843236.28505'	'19986952.065 8'	'81843220.29808'	'G14'	[2025;3;17;6;44;7]	[19986835.7290000,5]	105031542.179050	[19986834.0360000,5]	81842752.2490500	[19986833.6770000,8]	81842736.3330800
'G17'	[2025;3;17;6;44;8]	'21263803.965 6'	'111742076.41206'	'21263802.010 6'	'87071724.87906'	'21263801.965 7'	'87071702.90007'	'G17'	[2025;3;17;6;44;7]	[21263890.3950000,5]	111742527.459050	[21263887.8070000,6]	87072076.3320600	[21263887.4720000,7]	87072054.4270700
'G19'	[2025;3;17;6;44;8]	'22226430.012 5'	'116800695.07505'	'22226429.133 4'	'91013524.40504'	[]	[]	'G19'	[2025;3;17;6;44;7]	[22226768.1600000,5]	116802468.684050	[22226766.6460000,4]	91014906.4120400	[]	[]
'G22'	[2025;3;17;6;44;8]	'20959047.383 6'	'110140532.21706'	'20959045.602 4'	'85823787.54304'	[]	[]	'G22'	[2025;3;17;6;44;7]	[20959214.3710000,5]	110141407.324050	[20959212.0850000,4]	85824469.4320400	[]	[]
'G30'	[2025;3;17;6;44;8]	'24034500.189 4'	'126302006.64804'	'24034526.109 3'	'98417323.14003'	'24034526.028 6'	'98417332.09606'	'G30'	[2025;3;17;6;44;7]	[24033923.7280000,4]	126298973.061040	[24033948.7680000,3]	98414959.3600300	[24033948.4730000,6]	98414968.3720600
'G01'	[2025;3;17;6;44;9]	'22817613.733 5'	'119907363.87905'	'22817614.936 3'	'93434325.43003'	'22817615.037 7'	'93434306.47407'	'G01'	[2025;3;17;6;44;8]	[22817006.8920000,5]	119904174.364050	[22817007.8820000,3]	93431840.1040300	[22817008.0340000,7]	93431821.0990700
'G02'	[2025;3;17;6;44;9]	'25092451.648 5'	'131861714.13505'	'25092454.166 2'	'102749418.87202'	[]	[]	'G02'	[2025;3;17;6;44;8]	[25091858.7750000,4]	131858595.629040	[25091860.7280000,2]	102746988.892020	[]	[]
'G03'	[2025;3;17;6;44;9]	'21121973.867 6'	'110996749.91406'	'21121975.296 6'	'86490973.83206'	'21121976.044 7'	'86490948.87607'	'G03'	[2025;3;17;6;44;8]	[21121811.3290000,5]	110995894.160050	[21121812.4310000,6]	86490307.0140600	[21121813.0240000,7]	86490282.0130700
'G06'	[2025;3;17;6;44;9]	'22750925.799 5'	'119556965.93705'	'22750933.363 5'	'93161283.23405'	'22750934.396 7'	'93161271.30307'	'G06'	[2025;3;17;6;44;8]	[22751293,5]	119558902.821050	[22751301.9010000,5]	93162792.4850500	[22751302.7940000,7]	93162780.5080700
'G14'	[2025;3;17;6;44;9]	'19987071.753 6'	'105032785.09606'	'19987070.616 5'	'81843720.74505'	'19987070.547 8'	'81843704.79908'	'G14'	[2025;3;17;6;44;8]	[19986953.3230000,6]	105032163.359060	[19986952.2520000,5]	81843236.2850500	[19986952.0650000,8]	81843220.2980800
'G17'	[2025;3;17;6;44;9]	'21263717.613 6'	'111741625.40406'	'21263716.227 6'	'87071373.44106'	'21263716.349 7'	'87071351.48107'	'G17'	[2025;3;17;6;44;8]	[21263803.9650000,6]	111742076.412060	[21263802.0100000,6]	87071724.8790600	[21263801.9650000,7]	87071702.9000700
'G19'	[2025;3;17;6;44;9]	'22226092.906 5'	'116798921.42505'	'22226091.659 4'	'91012142.32804'	[]	[]	'G19'	[2025;3;17;6;44;8]	[22226430.0120000,5]	116800695.075050	[22226429.1330000,4]	91013524.4050400	[]	[]
'G22'	[2025;3;17;6;44;9]	'20958881.023 6'	'110139657.54906'	'20958879.222 4'	'85823105.97804'	[]	[]	'G22'	[2025;3;17;6;44;8]	[20959047.3830000,6]	110140532.217060	[20959045.6020000,4]	85823787.5430400	[]	[]
'G30'	[2025;3;17;6;44;9]	'24035078.250 4'	'126305040.12904'	'24035103.462 3'	'98419686.82803'	'24035103.413 6'	'98419695.82906'	'G30'	[2025;3;17;6;44;8]	[24034500.1890000,4]	126302006.648040	[24034526.1090000,3]	98417323.1400300	[24034526.0280000,6]	98417332.0960600
'G01'	[2025;3;17;6;44;10]	'22818220.396 6'	'119910553.37606'	'22818221.968 3'	'93436810.75003'	'22818222.046 7'	'93436791.80407'	'G01'	[2025;3;17;6;44;9]	[22817613.7330000,5]	119907363.879050	[22817614.9360000,3]	93434325.4300300	[22817615.0370000,7]	93434306.4740700
'G02'	[2025;3;17;6;44;10]	'25093045.582 5'	'131864832.39005'	'25093047.622 2'	'102751848.71202'	[]	[]	'G02'	[2025;3;17;6;44;9]	[25092451.6480000,5]	131861714.135050	[25092454.1660000,2]	102749418.872020	[]	[]
'G03'	[2025;3;17;6;44;10]	'21122136.638 6'	'110997606.24706'	'21122138.296 6'	'86491641.10806'	'21122139.157 7'	'86491616.18707'	'G03'	[2025;3;17;6;44;9]	[21121973.8670000,6]	110996749.914060	[21121975.2960000,6]	86490973.8320600	[21121976.0440000,7]	86490948.8760700
'G06'	[2025;3;17;6;44;10]	'22750557.041 5'	'119555029.27005'	'22750564.875 5'	'93159774.16905'	'22750566.004 7'	'93159762.26107'	'G06'	[2025;3;17;6;44;9]	[22750925.7990000,5]	119556965.937050	[22750933.3630000,5]	93161283.2340500	[22750934.3960000,7]	93161271.3030700
'G14'	[2025;3;17;6;44;10]	'19987190.504 6'	'105033407.34806'	'19987189.052 5'	'81844205.62005'	'19987189.160 8'	'81844189.69608'	'G14'	[2025;3;17;6;44;9]	[19987071.7530000,6]	105032785.096060	[19987070.6160000,5]	81843720.7450500	[19987070.5470000,8]	81843704.7990800
'G17'	[2025;3;17;6;44;10]	'21263632.004 6'	'111741174.34006'	'21263630.448 6'	'87071021.97406'	'21263630.725 7'	'87071000.06307'	'G17'	[2025;3;17;6;44;9]	[21263717.6130000,6]	111741625.404060	[21263716.2270000,6]	87071373.4410600	[21263716.3490000,7]	87071351.4810700
'G19'	[2025;3;17;6;44;10]	'22225755.161 6'	'116797147.66106'	'22225754.177 4'	'91010760.18304'	[]	[]	'G19'	[2025;3;17;6;44;9]	[22226092.9060000,5]	116798921.425050	[22226091.6590000,4]	91012142.3280400	[]	[]
'G22'	[2025;3;17;6;44;10]	'20958714.802 6'	'110138783.20106'	'20958712.900 4'	'85822424.67004'	[]	[]	'G22'	[2025;3;17;6;44;9]	[20958881.0230000,6]	110139657.549060	[20958879.2220000,4]	85823105.9780400	[]	[]
'G30'	[2025;3;17;6;44;10]	'24035655.503 4'	'126308073.53804'	'24035680.793 3'	'98422050.45203'	'24035680.747 6'	'98422059.46706'	'G30'	[2025;3;17;6;44;9]	[24035078.2500000,4]	126305040.129040	[24035103.4620000,3]	98419686.8280300	[24035103.4130000,6]	98419695.8290600
'G01'	[2025;3;17;6;44;11]	'22818827.328 6'	'119913743.14006'	'22818829.031 3'	'93439296.27603'	'22818829.017 7'	'93439277.23607'	'G01'	[2025;3;17;6;44;10]	[22818220.3960000,6]	119910553.376060	[22818221.9680000,3]	93436810.7500300	[22818222.0460000,7]	93436791.8040700
'G02'	[2025;3;17;6;44;11]	'25093639.076 5'	'131867950.77105'	'25093641.123 2'	'102754278.60002'	[]	[]	'G02'	[2025;3;17;6;44;10]	[25093045.5820000,5]	131864832.390050	[25093047.6220000,2]	102751848.712020	[]	[]
'G03'	[2025;3;17;6;44;11]	'21122299.949 6'	'110998463.50406'	'21122301.461 6'	'86492309.09706'	'21122302.168 7'	'86492284.06007'	'G03'	[2025;3;17;6;44;10]	[21122136.6380000,6]	110997606.247060	[21122138.2960000,6]	86491641.1080600	[21122139.1570000,7]	86491616.1870700
'G06'	[2025;3;17;6;44;11]	'22750188.976 5'	'119553093.11205'	'22750196.516 5'	'93158265.48405'	'22750197.486 7'	'93158253.47907'	'G06'	[2025;3;17;6;44;10]	[22750557.0410000,5]	119555029.270050	[22750564.8750000,5]	93159774.1690500	[22750566.0040000,7]	93159762.2610700
'G14'	[2025;3;17;6;44;11]	'19987309.251 7'	'105034030.43107'	'19987307.670 5'	'81844691.14005'	'19987307.677 8'	'81844675.11908'	'G14'	[2025;3;17;6;44;10]	[19987190.5040000,6]	105033407.348060	[19987189.0520000,5]	81844205.6200500	[19987189.1600000,8]	81844189.6960800
'G17'	[2025;3;17;6;44;11]	'21263546.390 6'	'111740723.60206'	'21263544.722 6'	'87070670.74806'	'21263545.079 7'	'87070648.73407'	'G17'	[2025;3;17;6;44;10]	[21263632.0040000,6]	111741174.340060	[21263630.4480000,6]	87071021.9740600	[21263630.7250000,7]	87071000.0630700
'G19'	[2025;3;17;6;44;11]	'22225417.785 6'	'116795374.17506'	'22225416.735 4'	'91009378.25904'	[]	[]	'G19'	[2025;3;17;6;44;10]	[22225755.1610000,6]	116797147.661060	[22225754.1770000,4]	91010760.1830400	[]	[]
'G22'	[2025;3;17;6;44;11]	'20958548.961 6'	'110137909.53606'	'20958546.663 4'	'85821743.88804'	[]	[]	'G22'	[2025;3;17;6;44;10]	[20958714.8020000,6]	110138783.201060	[20958712.9000000,4]	85822424.6700400	[]	[]
'G30'	[2025;3;17;6;44;11]	'24036232.937 5'	'126311107.09405'	'24036258.205 4'	'98424414.22504'	'24036258.283 6'	'98424423.10806'	'G30'	[2025;3;17;6;44;10]	[24035655.5030000,4]	126308073.538040	[24035680.7930000,3]	98422050.4520300	[24035680.7470000,6]	98422059.4670600
'G01'	[2025;3;17;6;44;12]	'22819435.359 6'	'119916933.01606'	'22819436.089 4'	'93441781.86204'	'22819435.846 7'	'93441762.85107'	'G01'	[2025;3;17;6;44;11]	[22818827.3280000,6]	119913743.140060	[22818829.0310000,3]	93439296.2760300	[22818829.0170000,7]	93439277.2360700
'G02'	[2025;3;17;6;44;12]	'25094233.314 5'	'131871069.04105'	'25094234.538 2'	'102756708.40402'	[]	[]	'G02'	[2025;3;17;6;44;11]	[25093639.0760000,5]	131867950.771050	[25093641.1230000,2]	102754278.600020	[]	[]
'G03'	[2025;3;17;6;44;12]	'21122463.618 6'	'110999321.46406'	'21122464.755 6'	'86492977.62006'	'21122465.324 7'	'86492952.62007'	'G03'	[2025;3;17;6;44;11]	[21122299.9490000,6]	110998463.504060	[21122301.4610000,6]	86492309.0970600	[21122302.1680000,7]	86492284.0600700
'G06'	[2025;3;17;6;44;12]	'22749820.792 5'	'119551157.35105'	'22749828.188 5'	'93156757.09705'	'22749829.003 7'	'93156745.09707'	'G06'	[2025;3;17;6;44;11]	[22750188.9760000,5]	119553093.112050	[22750196.5160000,5]	93158265.4840500	[22750197.4860000,7]	93158253.4790700
'G14'	[2025;3;17;6;44;12]	'19987428.160 6'	'105034654.17706'	'19987426.396 5'	'81845177.16205'	'19987426.333 8'	'81845161.16508'	'G14'	[2025;3;17;6;44;11]	[19987309.2510000,7]	105034030.431070	[19987307.6700000,5]	81844691.1400500	[19987307.6770000,8]	81844675.1190800
'G17'	[2025;3;17;6;44;12]	'21263460.835 6'	'111740272.98306'	'21263459.015 6'	'87070319.60206'	'21263459.227 7'	'87070297.59107'	'G17'	[2025;3;17;6;44;11]	[21263546.3900000,6]	111740723.602060	[21263544.7220000,6]	87070670.7480600	[21263545.0790000,7]	87070648.7340700
'G19'	[2025;3;17;6;44;12]	'22225080.748 6'	'116793600.72306'	'22225079.311 4'	'91007996.33304'	[]	[]	'G19'	[2025;3;17;6;44;11]	[22225417.7850000,6]	116795374.175060	[22225416.7350000,4]	91009378.2590400	[]	[]
'G22'	[2025;3;17;6;44;12]	'20958383.240 6'	'110137036.38706'	'20958380.542 5'	'85821063.49905'	[]	[]	'G22'	[2025;3;17;6;44;11]	[20958548.9610000,6]	110137909.536060	[20958546.6630000,4]	85821743.8880400	[]	[]
'G30'	[2025;3;17;6;44;12]	'24036810.442 5'	'126314140.64905'	'24036835.576 4'	'98426777.95404'	'24036835.690 6'	'98426786.87706'	'G30'	[2025;3;17;6;44;11]	[24036232.9370000,5]	126311107.094050	[24036258.2050000,4]	98424414.2250400	[24036258.2830000,6]	98424423.1080600
'G01'	[2025;3;17;6;44;13]	'22820042.654 6'	'119920123.09406'	'22820043.175 4'	'93444267.62604'	'22820042.745 7'	'93444248.63807'	'G01'	[2025;3;17;6;44;12]	[22819435.3590000,6]	119916933.016060	[22819436.0890000,4]	93441781.8620400	[22819435.8460000,7]	93441762.8510700
'G02'	[2025;3;17;6;44;13]	'25094827.365 5'	'131874187.28905'	'25094827.941 2'	'102759138.20402'	[]	[]	'G02'	[2025;3;17;6;44;12]	[25094233.3140000,5]	131871069.041050	[25094234.5380000,2]	102756708.404020	[]	[]
'G03'	[2025;3;17;6;44;13]	'21122627.101 6'	'111000180.24906'	'21122628.211 6'	'86493646.79806'	'21122628.802 7'	'86493621.80607'	'G03'	[2025;3;17;6;44;12]	[21122463.6180000,6]	110999321.464060	[21122464.7550000,6]	86492977.6200600	[21122465.3240000,7]	86492952.6200700
'G06'	[2025;3;17;6;44;13]	'22749453.080 5'	'119549222.03505'	'22749459.937 5'	'93155249.05905'	'22749460.705 7'	'93155237.08407'	'G06'	[2025;3;17;6;44;12]	[22749820.7920000,5]	119551157.351050	[22749828.1880000,5]	93156757.0970500	[22749829.0030000,7]	93156745.0970700
'G14'	[2025;3;17;6;44;13]	'19987547.186 6'	'105035278.69606'	'19987545.279 5'	'81845663.79205'	'19987545.189 8'	'81845647.81008'	'G14'	[2025;3;17;6;44;12]	[19987428.1600000,6]	105034654.177060	[19987426.3960000,5]	81845177.1620500	[19987426.3330000,8]	81845161.1650800
'G17'	[2025;3;17;6;44;13]	'21263375.699 6'	'111739822.58206'	'21263373.361 6'	'87069968.63006'	'21263373.567 7'	'87069946.64107'	'G17'	[2025;3;17;6;44;12]	[21263460.8350000,6]	111740272.983060	[21263459.0150000,6]	87070319.6020600	[21263459.2270000,7]	87070297.5910700
'G19'	[2025;3;17;6;44;13]	'22224743.824 6'	'116791827.47006'	'22224741.931 4'	'91006614.57304'	[]	[]	'G19'	[2025;3;17;6;44;12]	[22225080.7480000,6]	116793600.723060	[22225079.3110000,4]	91007996.3330400	[]	[]
'G22'	[2025;3;17;6;44;13]	'20958217.609 6'	'110136163.83706'	'20958214.542 5'	'85820383.57905'	[]	[]	'G22'	[2025;3;17;6;44;12]	[20958383.2400000,6]	110137036.387060	[20958380.5420000,5]	85821063.4990500	[]	[]
'G30'	[2025;3;17;6;44;13]	'24037387.642 5'	'126317174.29205'	'24037412.921 4'	'98429141.79004'	'24037413.043 6'	'98429150.73406'	'G30'	[2025;3;17;6;44;12]	[24036810.4420000,5]	126314140.649050	[24036835.5760000,4]	98426777.9540400	[24036835.6900000,6]	98426786.8770600
'G01'	[2025;3;17;6;44;14]	'22820649.456 6'	'119923313.27306'	'22820650.255 4'	'93446753.48904'	'22820649.759 7'	'93446734.50707'	'G01'	[2025;3;17;6;44;13]	[22820042.6540000,6]	119920123.094060	[22820043.1750000,4]	93444267.6260400	[22820042.7450000,7]	93444248.6380700
'G02'	[2025;3;17;6;44;14]	'25095421.479 5'	'131877305.46605'	'25095421.365 2'	'102761567.94302'	[]	[]	'G02'	[2025;3;17;6;44;13]	[25094827.3650000,5]	131874187.289050	[25094827.9410000,2]	102759138.204020	[]	[]
'G03'	[2025;3;17;6;44;14]	'21122791.243 6'	'111001039.73806'	'21122791.801 6'	'86494316.53306'	'21122792.288 7'	'86494291.56107'	'G03'	[2025;3;17;6;44;13]	[21122627.1010000,6]	111000180.249060	[21122628.2110000,6]	86493646.7980600	[21122628.8020000,7]	86493621.8060700
'G06'	[2025;3;17;6;44;14]	'22749085.152 5'	'119547287.06005'	'22749091.766 5'	'93153741.30205'	'22749092.571 7'	'93153729.35407'	'G06'	[2025;3;17;6;44;13]	[22749453.0800000,5]	119549222.035050	[22749459.9370000,5]	93155249.0590500	[22749460.7050000,7]	93155237.0840700
'G14'	[2025;3;17;6;44;14]	'19987666.418 6'	'105035903.87106'	'19987664.287 5'	'81846150.94205'	'19987664.197 8'	'81846134.97308'	'G14'	[2025;3;17;6;44;13]	[19987547.1860000,6]	105035278.696060	[19987545.2790000,5]	81845663.7920500	[19987545.1890000,8]	81845647.8100800
'G17'	[2025;3;17;6;44;14]	'21263290.408 6'	'111739372.28906'	'21263287.716 6'	'87069617.76006'	'21263287.874 7'	'87069595.79307'	'G17'	[2025;3;17;6;44;13]	[21263375.6990000,6]	111739822.582060	[21263373.3610000,6]	87069968.6300600	[21263373.5670000,7]	87069946.6410700
'G19'	[2025;3;17;6;44;14]	'22224406.813 6'	'116790054.26706'	'22224404.543 4'	'91005232.86704'	[]	[]	'G19'	[2025;3;17;6;44;13]	[22224743.8240000,6]	116791827.470060	[22224741.9310000,4]	91006614.5730400	[]	[]
'G22'	[2025;3;17;6;44;14]	'20958052.388 6'	'110135291.78806'	'20958048.645 5'	'85819704.06905'	[]	[]	'G22'	[2025;3;17;6;44;13]	[20958217.6090000,6]	110136163.837060	[20958214.5420000,5]	85820383.5790500	[]	[]
'G30'	[2025;3;17;6;44;14]	'24037964.462 5'	'126320207.93505'	'24037990.297 4'	'98431505.62904'	'24037990.456 6'	'98431514.58806'	'G30'	[2025;3;17;6;44;13]	[24037387.6420000,5]	126317174.292050	[24037412.9210000,4]	98429141.7900400	[24037413.0430000,6]	98429150.7340600
'G01'	[2025;3;17;6;44;15]	'22821256.926 6'	'119926503.60006'	'22821257.341 4'	'93449239.46204'	'22821257.109 7'	'93449220.48507'	'G01'	[2025;3;17;6;44;14]	[22820649.4560000,6]	119923313.273060	[22820650.2550000,4]	93446753.4890400	[22820649.7590000,7]	93446734.5070700
'G02'	[2025;3;17;6;44;15]	'25096014.634 5'	'131880423.60605'	'25096014.808 2'	'102763997.68202'	[]	[]	'G02'	[2025;3;17;6;44;14]	[25095421.4790000,5]	131877305.466050	[25095421.3650000,2]	102761567.943020	[]	[]
'G03'	[2025;3;17;6;44;15]	'21122955.208 6'	'111001900.02006'	'21122955.516 6'	'86494986.89706'	'21122956.086 7'	'86494961.90207'	'G03'	[2025;3;17;6;44;14]	[21122791.2430000,6]	111001039.738060	[21122791.8010000,6]	86494316.5330600	[21122792.2880000,7]	86494291.5610700
'G06'	[2025;3;17;6;44;15]	'22748717.516 5'	'119545352.52605'	'22748723.702 5'	'93152233.89305'	'22748724.482 7'	'93152221.92407'	'G06'	[2025;3;17;6;44;14]	[22749085.1520000,5]	119547287.060050	[22749091.7660000,5]	93153741.3020500	[22749092.5710000,7]	93153729.3540700
'G14'	[2025;3;17;6;44;15]	'19987785.592 6'	'105036529.75106'	'19987783.411 5'	'81846638.65505'	'19987783.316 8'	'81846622.67508'	'G14'	[2025;3;17;6;44;14]	[19987666.4180000,6]	105035903.871060	[19987664.2870000,5]	81846150.9420500	[19987664.1970000,8]	81846134.9730800
'G17'	[2025;3;17;6;44;15]	'21263204.734 6'	'111738922.17006'	'21263202.089 6'	'87069267.03106'	'21263202.278 7'	'87069245.05307'	'G17'	[2025;3;17;6;44;14]	[21263290.4080000,6]	111739372.289060	[21263287.7160000,6]	87069617.7600600	[21263287.8740000,7]	87069595.7930700
'G19'	[2025;3;17;6;44;15]	'22224069.031 6'	'116788281.16706'	'22224067.231 4'	'91003851.24804'	[]	[]	'G19'	[2025;3;17;6;44;14]	[22224406.8130000,6]	116790054.267060	[22224404.5430000,4]	91005232.8670400	[]	[]
'G22'	[2025;3;17;6;44;15]	'20957886.527 6'	'110134420.28606'	'20957882.855 5'	'85819024.99405'	[]	[]	'G22'	[2025;3;17;6;44;14]	[20958052.3880000,6]	110135291.788060	[20958048.6450000,5]	85819704.0690500	[]	[]
'G30'	[2025;3;17;6;44;15]	'24038541.736 5'	'126323241.65005'	'24038567.642 4'	'98433869.53404'	'24038567.761 6'	'98433878.47506'	'G30'	[2025;3;17;6;44;14]	[24037964.4620000,5]	126320207.935050	[24037990.2970000,4]	98431505.6290400	[24037990.4560000,6]	98431514.5880600
'G01'	[2025;3;17;6;44;16]	'22821864.197 6'	'119929694.03306'	'22821864.462 4'	'93451725.51304'	'22821864.323 7'	'93451706.54207'	'G01'	[2025;3;17;6;44;15]	[22821256.9260000,6]	119926503.600060	[22821257.3410000,4]	93449239.4620400	[22821257.1090000,7]	93449220.4850700
'G02'	[2025;3;17;6;44;16]	'25096607.919 5'	'131883541.59805'	'25096608.138 2'	'102766427.30602'	[]	[]	'G02'	[2025;3;17;6;44;15]	[25096014.6340000,5]	131880423.606050	[25096014.8080000,2]	102763997.682020	[]	[]
'G03'	[2025;3;17;6;44;16]	'21123118.907 6'	'111002760.99806'	'21123119.347 6'	'86495657.78906'	'21123119.920 7'	'86495632.81107'	'G03'	[2025;3;17;6;44;15]	[21122955.2080000,6]	111001900.020060	[21122955.5160000,6]	86494986.8970600	[21122956.0860000,7]	86494961.9020700
'G06'	[2025;3;17;6;44;16]	'22748349.528 5'	'119543418.30905'	'22748355.674 5'	'93150726.72605'	'22748356.474 7'	'93150714.77007'	'G06'	[2025;3;17;6;44;15]	[22748717.5160000,5]	119545352.526050	[22748723.7020000,5]	93152233.8930500	[22748724.4820000,7]	93152221.9240700
'G14'	[2025;3;17;6;44;16]	'19987904.756 6'	'105037156.27006'	'19987902.664 5'	'81847126.85605'	'19987902.584 8'	'81847110.89108'	'G14'	[2025;3;17;6;44;15]	[19987785.5920000,6]	105036529.751060	[19987783.4110000,5]	81846638.6550500	[19987783.3160000,8]	81846622.6750800
'G17'	[2025;3;17;6;44;16]	'21263119.355 6'	'111738472.14806'	'21263116.470 6'	'87068916.37606'	'21263116.736 7'	'87068894.40707'	'G17'	[2025;3;17;6;44;15]	[21263204.7340000,6]	111738922.170060	[21263202.0890000,6]	87069267.0310600	[21263202.2780000,7]	87069245.0530700
'G19'	[2025;3;17;6;44;16]	'22223731.477 5'	'116786508.11905'	'22223729.887 4'	'91002469.66904'	[]	[]	'G19'	[2025;3;17;6;44;15]	[22224069.0310000,6]	116788281.167060	[22224067.2310000,4]	91003851.2480400	[]	[]
'G22'	[2025;3;17;6;44;16]	'20957720.808 6'	'110133549.29106'	'20957717.128 5'	'85818346.30405'	[]	[]	'G22'	[2025;3;17;6;44;15]	[20957886.5270000,6]	110134420.286060	[20957882.8550000,5]	85819024.9940500	[]	[]
'G30'	[2025;3;17;6;44;16]	'24039118.477 4'	'126326275.37104'	'24039145.026 4'	'98436233.43004'	'24039145.331 6'	'98436242.36406'	'G30'	[2025;3;17;6;44;15]	[24038541.7360000,5]	126323241.650050	[24038567.6420000,4]	98433869.5340400	[24038567.7610000,6]	98433878.4750600
'G01'	[2025;3;17;6;44;17]	'22822470.896 6'	'119932884.56406'	'22822471.619 4'	'93454211.64804'	'22822471.455 7'	'93454192.63807'	'G01'	[2025;3;17;6;44;16]	[22821864.1970000,6]	119929694.033060	[22821864.4620000,4]	93451725.5130400	[22821864.3230000,7]	93451706.5420700
'G02'	[2025;3;17;6;44;17]	'25097201.224 5'	'131886659.53005'	'25097201.455 2'	'102768856.85702'	[]	[]	'G02'	[2025;3;17;6;44;16]	[25096607.9190000,5]	131883541.598050	[25096608.1380000,2]	102766427.306020	[]	[]
'G03'	[2025;3;17;6;44;17]	'21123282.916 6'	'111003622.68506'	'21123283.348 6'	'86496329.24206'	'21123283.740 7'	'86496304.24807'	'G03'	[2025;3;17;6;44;16]	[21123118.9070000,6]	111002760.998060	[21123119.3470000,6]	86495657.7890600	[21123119.9200000,7]	86495632.8110700
'G06'	[2025;3;17;6;44;17]	'22747981.518 5'	'119541484.43505'	'22747987.722 5'	'93149219.82605'	'22747988.424 7'	'93149207.86007'	'G06'	[2025;3;17;6;44;16]	[22748349.5280000,5]	119543418.309050	[22748355.6740000,5]	93150726.7260500	[22748356.4740000,7]	93150714.7700700
'G14'	[2025;3;17;6;44;17]	'19988023.921 6'	'105037783.46306'	'19988022.057 5'	'81847615.58705'	'19988021.941 8'	'81847599.59008'	'G14'	[2025;3;17;6;44;16]	[19987904.7560000,6]	105037156.270060	[19987902.6640000,5]	81847126.8560500	[19987902.5840000,8]	81847110.8910800
'G17'	[2025;3;17;6;44;17]	'21263033.528 6'	'111738022.24806'	'21263030.884 6'	'87068565.81406'	'21263031.058 7'	'87068543.82607'	'G17'	[2025;3;17;6;44;16]	[21263119.3550000,6]	111738472.148060	[21263116.4700000,6]	87068916.3760600	[21263116.7360000,7]	87068894.4070700
'G19'	[2025;3;17;6;44;17]	'22223393.971 6'	'116784735.13706'	'22223392.512 4'	'91001088.13604'	[]	[]	'G19'	[2025;3;17;6;44;16]	[22223731.4770000,5]	116786508.119050	[22223729.8870000,4]	91002469.6690400	[]	[]
'G22'	[2025;3;17;6;44;17]	'20957554.734 6'	'110132678.77406'	'20957551.490 5'	'85817667.98505'	[]	[]	'G22'	[2025;3;17;6;44;16]	[20957720.8080000,6]	110133549.291060	[20957717.1280000,5]	85818346.3040500	[]	[]
'G30'	[2025;3;17;6;44;17]	'24039695.819 5'	'126329309.09505'	'24039722.420 4'	'98438597.33404'	'24039722.592 6'	'98438606.24606'	'G30'	[2025;3;17;6;44;16]	[24039118.4770000,4]	126326275.371040	[24039145.0260000,4]	98436233.4300400	[24039145.3310000,6]	98436242.3640600
'G01'	[2025;3;17;6;44;18]	'22823077.936 5'	'119936075.23305'	'22823078.856 4'	'93456697.88204'	'22823078.553 7'	'93456678.87807'	'G01'	[2025;3;17;6;44;17]	[22822470.8960000,6]	119932884.564060	[22822471.6190000,4]	93454211.6480400	[22822471.4550000,7]	93454192.6380700
'G02'	[2025;3;17;6;44;18]	'25097794.689 5'	'131889777.39305'	'25097794.804 2'	'102771286.35002'	[]	[]	'G02'	[2025;3;17;6;44;17]	[25097201.2240000,5]	131886659.530050	[25097201.4550000,2]	102768856.857020	[]	[]
