timestamp,source,scenario,lat,lon,alt,lat_std,lon_std,mean_cnr,min_cnr,max_cnr,std_cnr,cnr_trend,num_satellites,sat_mean,sat_min,sat_visibility,sat_drop_rate,pdop,hdop,vdop,gdop,dop_ratio,solution_status,baseline_sats,solution_age,fix_continuity,fix_transitions,position_variance,cnr_variance,elevation_violations,multipath,clock_bias,iono_delay,tropo_delay,cycle_slips,residual_mean,residual_std,label,label_name
2026-05-05 09:22:10.100000+00:00,scenario_b_r1,scenario_b,30.360391825,119.97129229,11.765,1.755,1.108,37.23529411764706,37.23529411764706,37.23529411764706,0.0,0.0,27.0,26.5,26.0,0.54,0.0,1.0,0.6,0.8,1.118033988749895,0.7499999999999999,0.8,27.0,0.0,1.0,0.0,2.0000000000000036e-05,0.0,0.35,2.6856240126382355e-05,0.0,0.0,2.163526,0.0,42.6135,0.7063996744053627,0,CLEAN
2026-05-05 09:22:11+00:00,scenario_b_r1,scenario_b,30.360392065,119.971294765,11.9883,1.7533333333333332,1.106,37.11764705882353,36.88235294117647,37.23529411764706,0.16637806616154,-0.17647058823529235,26.0,26.333333333333332,26.0,0.52,-1.0,1.2,0.6,1.0,1.3,0.6,0.8,26.0,0.0,1.0,0.0,3.0333333333332944e-05,0.02768166089965378,0.3,4.086106708927575e-05,0.0,0.0,2.16093572,0.0,43.602666666666664,1.7846154581122915,0,CLEAN
2026-05-05 09:22:12+00:00,scenario_b_r1,scenario_b,30.360394415000002,119.97130105666666,12.0409,1.7705,1.1150000000000002,36.75252100840336,35.65714285714286,37.23529411764706,0.6486234221495804,-0.5087394957983186,26.0,26.25,26.0,0.52,-0.5,1.0,0.6,0.8,1.118033988749895,0.7499999999999999,0.8,26.0,0.0,1.0,0.0,0.0015229999999999998,0.4207123437610327,0.3,0.0020719667089663996,0.0,0.0,2.16032556,0.0,42.82825,2.126527588190037,0,CLEAN
2026-05-05 09:22:13+00:00,scenario_b_r1,scenario_b,30.360396936666668,119.971308905,11.7256,1.7746,1.1118000000000001,36.43058823529412,35.142857142857146,37.23529411764706,0.866679131291423,-0.5763025210084068,26.0,26.2,26.0,0.52,-0.3333333333333333,1.0,0.6,0.9,1.118033988749895,0.6666666666666666,0.8,26.0,0.0,1.0,0.0,0.0012774999999999991,0.7511327166160557,0.3,0.0017533343021378274,0.0,0.0,2.1639830399999997,2.0,43.0404,1.9017433580796341,0,CLEAN
2026-05-05 09:22:14+00:00,scenario_b_r1,scenario_b,30.360399865,119.97131892833333,11.4292,1.7768333333333333,1.1080000000000003,36.21596638655462,35.142857142857146,37.23529411764706,0.9253413533908306,-0.513277310924368,26.0,26.166666666666668,26.0,0.52,-0.25,1.2,0.6,1.0,1.3,0.6,0.8,26.0,0.0,1.0,0.0,0.0011385666666666662,0.856256620295174,0.3,0.0015719125847893508,0.0,0.0,2.1674212799999997,0.0,38.79083333333333,10.547331575648252,0,CLEAN
2026-05-05 09:22:15+00:00,scenario_b_r1,scenario_b,30.360401663333334,119.97132796166666,11.1394,1.8288571428571427,1.1144285714285718,35.970828331332534,34.5,37.23529411764706,1.0461788769974758,-0.5046518607442984,24.0,25.857142857142858,24.0,0.48,-0.6,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.8,24.0,0.0,1.0,0.0,0.02018342857142857,1.0944902426756995,0.2,0.02805527354765933,0.0,0.0,2.17078296,0.0,34.74714285714286,14.393234457301707,0,CLEAN
2026-05-05 09:22:16+00:00,scenario_b_r1,scenario_b,30.360405353333334,119.97133874333333,10.8675,1.8211249999999999,1.111375,35.812312627753805,34.5,37.23529411764706,1.06469223736658,-0.4421117095486848,24.0,25.625,24.0,0.48,-0.5,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.8,24.0,0.0,1.0,0.0,0.017852964285714288,1.1335695603086537,0.2,0.024925734999697573,0.0,0.0,2.173937,0.0,31.630000000000003,15.97819785117923,0,CLEAN
2026-05-05 09:22:17+00:00,scenario_b_r1,scenario_b,30.360407938333335,119.97134896833333,10.7315,1.7934444444444442,1.1075555555555556,35.74307669013551,34.5,37.23529411764706,1.0227249422029838,-0.3510197592550531,26.0,25.666666666666668,24.0,0.52,-0.42857142857142855,1.1,0.6,0.9,1.2083045973594573,0.6666666666666666,0.8,26.0,0.0,1.0,0.0,0.022648555555555554,1.0459663074040966,0.3,0.0316824370659258,0.0,0.0,2.1755145999999996,0.0,29.98855555555556,15.736550274052373,0,CLEAN
2026-05-05 09:22:18+00:00,scenario_b_r1,scenario_b,,,,1.7934444444444442,1.1075555555555556,35.703904156257096,34.5,37.23529411764706,0.977333138370836,-0.27665393430099305,0.0,23.1,0.0,0.0,-3.625,,,,,,0.0,0.0,0.0,0.9,1.0,0.022648555555555554,0.9551800633577877,0.0,0.031717197447700414,0.0,0.0,1.7199999999999998,1.0,29.98855555555556,15.736550274052373,2,DEGRADED
2026-05-05 09:22:19+00:00,scenario_b_r1,scenario_b,30.360410306666665,119.97136304833333,10.3272,1.7735999999999996,1.1128,35.686595916007676,34.5,37.23529411764706,0.9334566213535358,-0.21614457085045366,24.0,23.181818181818183,0.0,0.48,-3.2222222222222223,1.3,0.7,1.1,1.392838827718412,0.6363636363636362,0.8,24.0,0.0,0.9090909090909091,2.0,0.024345111111111113,0.8713412639487583,0.2,0.03410960121891425,0.0,0.0,2.18020448,1.0,28.353600000000007,15.711599700716524,0,CLEAN
